source,source_query,trade,business_name,slug,phone,category,rating,review_count,address,city,state,google_maps_url,google_maps_website_url,search_query,search_website_url,search_website_title,search_website_snippet,search_has_website,website_url,has_website,website_verification_status,website_verification_notes,business_status,first_seen_on,last_seen_on,times_seen,generated_site_url,generated_site_path,short_url,pitch_status,last_called_on,notes
google_maps,landscaper in Eagar AZ,landscaper,Orona Enterprises,orona-enterprises,(928) 333-3851,,,,,Eagar,AZ,https://www.google.com/maps/place/Orona+Enterprises/data=!4m7!3m6!1s0x87261150f3c45ae3:0xdfa648a98178b352!8m2!3d34.121428!4d-109.293987!16s%2Fg%2F1tnbllqj!19sChIJ41rE81ARJocRUrN4galIpt8?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/orona-enterprises/,generated/orona-enterprises/index.html,https://is.gd/V0tYl9,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Eagar AZ,landscaper,Durbin and Company,durbin-and-company,(928) 587-6940,,,,"500 N 16th Pl, Show Low, AZ 85901",Show Low,AZ,https://www.google.com/maps/place/Durbin+and+Company/data=!4m7!3m6!1s0x20d9b70718800cc9:0x796342b59dcb920!8m2!3d34.2543154!4d-110.0247478!16s%2Fg%2F11pdw3jdxd!19sChIJyQyAGAe32SARILncWSs0lgc?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/durbin-and-company/,generated/durbin-and-company/index.html,https://is.gd/VkgFb3,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Eagar AZ,landscaper,Picos irrigation and landscaping,picos-irrigation-and-landscaping,(928) 242-1105,,,,"1446 Pearce Rd, Show Low, AZ 85901",Show Low,AZ,https://www.google.com/maps/place/Picos+irrigation+and+landscaping/data=!4m7!3m6!1s0x872f31549e80b3e9:0xae5b8c0e0d871794!8m2!3d34.3178765!4d-110.1185288!16s%2Fg%2F11l2lrgnyr!19sChIJ6bOAnlQxL4cRlBeHDQ6MW64?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/picos-irrigation-and-landscaping/,generated/picos-irrigation-and-landscaping/index.html,https://is.gd/PTMTXg,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Eagar AZ,landscaper,East Agave Landscaping,east-agave-landscaping,(480) 387-8231,,,,,Eagar,AZ,https://www.google.com/maps/place/East+Agave+Landscaping/data=!4m7!3m6!1s0x8f066aa37058e3b1:0xb03f6b9ecc59aa06!8m2!3d33.274751!4d-111.891768!16s%2Fg%2F11pv2nxync!19sChIJseNYcKNqBo8RBqpZzJ5rP7A?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/east-agave-landscaping/,generated/east-agave-landscaping/index.html,https://is.gd/siF2w8,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Eagar AZ,landscaper,Pico's Irrigation & Landscaping,pico-s-irrigation-landscaping,(928) 368-3604,,,,,Eagar,AZ,https://www.google.com/maps/place/Pico%27s+Irrigation+%26+Landscaping/data=!4m7!3m6!1s0x872f31cc4c8cef51:0x126daa1217fced0d!8m2!3d34.4721825!4d-109.935942!16s%2Fg%2F11qwyzy1by!19sChIJUe-MTMwxL4cRDe38FxKqbRI?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/pico-s-irrigation-landscaping/,generated/pico-s-irrigation-landscaping/index.html,https://is.gd/UUduN0,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Eagar AZ,landscaper,Springerville volcanic field,springerville-volcanic-field,,,,,Arizona,Eagar,AZ,https://www.google.com/maps/place/Springerville+volcanic+field/data=!4m7!3m6!1s0x872601dfa454b1c5:0x10b4666feeb7582e!8m2!3d34.25!4d-109.566667!16s%2Fm%2F02qz4tw!19sChIJxbFUpN8BJocRLli37m9mtBA?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/springerville-volcanic-field/,generated/springerville-volcanic-field/index.html,https://is.gd/tOCZde,new,,Scraped from Google Maps detail page.
google_maps,plumber in El Mirage AZ,plumber,The Plumbing Company,the-plumbing-company,(623) 536-8513,,,,"8625 N 125th Ave, El Mirage, AZ 85335",El Mirage,AZ,https://www.google.com/maps/place/The+Plumbing+Company/data=!4m7!3m6!1s0x872b438ba846696b:0xbe972ca033d63b14!8m2!3d33.5608434!4d-112.3289782!16s%2Fg%2F1tfp2xzv!19sChIJa2lGqItDK4cRFDvWM6Asl74?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/the-plumbing-company/,generated/the-plumbing-company/index.html,https://is.gd/9evcz6,new,,Scraped from Google Maps detail page.
google_maps,plumber in El Mirage AZ,plumber,Heil Plumbing,heil-plumbing,(480) 578-8280,,,,,El Mirage,AZ,https://www.google.com/maps/place/Heil+Plumbing/data=!4m7!3m6!1s0x82f219387c79a46b:0x1ab48a37eb9d89a8!8m2!3d33.9418796!4d-112.3211754!16s%2Fg%2F11v3rg335w!19sChIJa6R5fDgZ8oIRqImd6zeKtBo?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/heil-plumbing/,generated/heil-plumbing/index.html,https://is.gd/iX8bgz,new,,Scraped from Google Maps detail page.
google_maps,plumber in El Mirage AZ,plumber,Copper State Plumbing Services LLC,copper-state-plumbing-services-llc,(602) 561-3391,,,,"13444 W Ocotillo Ln, Surprise, AZ 85374",Surprise,AZ,https://www.google.com/maps/place/Copper+State+Plumbing+Services+LLC/data=!4m7!3m6!1s0x872b41e3325f043f:0xb55be45e949a24c1!8m2!3d33.6261815!4d-112.3494019!16s%2Fg%2F11ftw5vzvl!19sChIJPwRfMuNBK4cRwSSalF7kW7U?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/copper-state-plumbing-services-llc/,generated/copper-state-plumbing-services-llc/index.html,https://is.gd/cN50uH,new,,Scraped from Google Maps detail page.
google_maps,landscaper in El Mirage AZ,landscaper,Southwest Landscape Materials,southwest-landscape-materials,(623) 536-3261,,,,"10291 N El Mirage Rd, El Mirage, AZ 85335",El Mirage,AZ,https://www.google.com/maps/place/Southwest+Landscape+Materials/data=!4m7!3m6!1s0x872b43fa9d0505cd:0x940307195c6b7613!8m2!3d33.5777385!4d-112.3240272!16s%2Fg%2F1th0bxmm!19sChIJzQUFnfpDK4cRE3ZrXBkHA5Q?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/southwest-landscape-materials/,generated/southwest-landscape-materials/index.html,https://is.gd/bm7Iio,new,,Scraped from Google Maps detail page.
google_maps,landscaper in El Mirage AZ,landscaper,Aispuros Landscape & tree service,aispuros-landscape-tree-service,(623) 522-9583,,,,"12618 W Scotts Dr, El Mirage, AZ 85335",El Mirage,AZ,https://www.google.com/maps/place/Aispuros+Landscape+%26+tree+service/data=!4m7!3m6!1s0x872b43f888af12b7:0x43e4b8d206449874!8m2!3d33.5986776!4d-112.3315721!16s%2Fg%2F11hz75qnrs!19sChIJtxKviPhDK4cRdJhEBtK45EM?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/aispuros-landscape-tree-service/,generated/aispuros-landscape-tree-service/index.html,https://is.gd/BqbCqj,new,,Scraped from Google Maps detail page.
google_maps,landscaper in El Mirage AZ,landscaper,Abel's Landscaping - Affordable Residential Landscape Maintenance and Front Yard Landscaping Contractor in El Mirage AZ,abel-s-landscaping-affordable-residential-landscape-maintenance-and-front-yard-landscaping-contractor-in-el-mirage-az,(602) 654-0632,,,,"14702 N El Mirage Rd unit b, El Mirage, AZ 85335",El Mirage,AZ,https://www.google.com/maps/place/Abel%27s+Landscaping+-+Affordable+Residential+Landscape+Maintenance+and+Front+Yard+Landscaping+Contractor+in+El+Mirage+AZ/data=!4m7!3m6!1s0x6f8e76bef50cf449:0x7d5963d9bece2428!8m2!3d33.6172291!4d-112.3250021!16s%2Fg%2F11t186770j!19sChIJSfQM9b52jm8RKCTOvtljWX0?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/abel-s-landscaping-affordable-residential-landscape-maintenance-and-front-yard-landscaping-contractor-in-el-mirage-az/,generated/abel-s-landscaping-affordable-residential-landscape-maintenance-and-front-yard-landscaping-contractor-in-el-mirage-az/index.html,https://is.gd/dV7bhm,new,,Scraped from Google Maps detail page.
google_maps,landscaper in El Mirage AZ,landscaper,Desert Prestige Landscaping,desert-prestige-landscaping,(623) 521-9993,,,,"12930 W Via Camille, El Mirage, AZ 85335",El Mirage,AZ,https://www.google.com/maps/place/Desert+Prestige+Landscaping/data=!4m7!3m6!1s0x872b456118e4858f:0xc26a80ce30cf324e!8m2!3d33.6122958!4d-112.3373694!16s%2Fg%2F11xffk4lph!19sChIJj4XkGGFFK4cRTjLPMM6AasI?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/desert-prestige-landscaping/,generated/desert-prestige-landscaping/index.html,https://is.gd/MXZe8C,new,,Scraped from Google Maps detail page.
google_maps,landscaper in El Mirage AZ,landscaper,Jr's Landscaping Service&More LLC.,jr-s-landscaping-service-more-llc,(623) 518-8977,,,,"14014 N 4th Ave, El Mirage, AZ 85335",El Mirage,AZ,https://www.google.com/maps/place/Jr%27s+Landscaping+Service%26More+LLC./data=!4m7!3m6!1s0x872b439ea92e575d:0x4cb48045b159ded1!8m2!3d33.6113488!4d-112.3289755!16s%2Fg%2F11hdb34hd1!19sChIJXVcuqZ5DK4cR0d5ZsUWAtEw?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/jr-s-landscaping-service-more-llc/,generated/jr-s-landscaping-service-more-llc/index.html,https://is.gd/PEOlXA,new,,Scraped from Google Maps detail page.
google_maps,landscaper in El Mirage AZ,landscaper,Valley of The Sun Landscaping,valley-of-the-sun-landscaping,(623) 888-9106,,,,"14409 N 4th Ave, El Mirage, AZ 85335",El Mirage,AZ,https://www.google.com/maps/place/Valley+of+The+Sun+Landscaping/data=!4m7!3m6!1s0x872b437c0ff0e90d:0x8bcda95f534030d9!8m2!3d33.6148677!4d-112.3285749!16s%2Fg%2F1tj2nybh!19sChIJDenwD3xDK4cR2TBAU1-pzYs?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/valley-of-the-sun-landscaping/,generated/valley-of-the-sun-landscaping/index.html,https://is.gd/dWPE49,new,,Scraped from Google Maps detail page.
google_maps,landscaper in El Mirage AZ,landscaper,B&S Landscape Services LLC,b-s-landscape-services-llc,(623) 252-9640,,,,"12145 NW Grand Ave, El Mirage, AZ 85335",El Mirage,AZ,https://www.google.com/maps/place/B%26S+Landscape+Services+LLC/data=!4m7!3m6!1s0x872b43d83c36e0cd:0xcf687749e8c462d2!8m2!3d33.6157144!4d-112.3219357!16s%2Fg%2F11nwy0vjlv!19sChIJzeA2PNhDK4cR0mLE6El3aM8?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/b-s-landscape-services-llc/,generated/b-s-landscape-services-llc/index.html,https://is.gd/h7YEMX,new,,Scraped from Google Maps detail page.
google_maps,landscaper in El Mirage AZ,landscaper,LLR Constructions LLC,llr-constructions-llc,(602) 500-8403,,,,,El Mirage,AZ,https://www.google.com/maps/place/LLR+Constructions+LLC/data=!4m7!3m6!1s0x872b43063b22a9ff:0xe436d7f80c67e06!8m2!3d34.168035!4d-111.9307474!16s%2Fg%2F11q8svk04d!19sChIJ_6kiOwZDK4cRBn7GgH9tQw4?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/llr-constructions-llc/,generated/llr-constructions-llc/index.html,https://is.gd/1fOYim,new,,Scraped from Google Maps detail page.
google_maps,landscaper in El Mirage AZ,landscaper,JAM’s landscape and design LLC.,jam-s-landscape-and-design-llc,(623) 282-8788,,,,"16021 N Factory St, Surprise, AZ 85378",Surprise,AZ,https://www.google.com/maps/place/JAM%E2%80%99s+landscape+and+design+LLC./data=!4m7!3m6!1s0x6b9b93a1f0e6a7f:0x8176d4dc90ba1cc9!8m2!3d33.629787!4d-112.3277472!16s%2Fg%2F11tp007wvx!19sChIJf2oOHzq5uQYRyRy6kNzUdoE?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/jam-s-landscape-and-design-llc/,generated/jam-s-landscape-and-design-llc/index.html,https://is.gd/HPqWFP,new,,Scraped from Google Maps detail page.
google_maps,water heater repair in El Mirage AZ,water_heater_repair,Plumbers Near Me - Water Heater & Plumbing Services of Sun City,plumbers-near-me-water-heater-plumbing-services-of-sun-city,(623) 866-5711,,,,"10451 W Palmeras Dr, Sun City, AZ 85373",Sun City,AZ,https://www.google.com/maps/place/Plumbers+Near+Me+-+Water+Heater+%26+Plumbing+Services+of+Sun+City/data=!4m7!3m6!1s0x872b431df04c7779:0xa0f0cb6d654215!8m2!3d33.6406779!4d-112.2801304!16s%2Fg%2F11ywp6m5qf!19sChIJeXdM8B1DK4cRFUJlbcvwoAA?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/plumbers-near-me-water-heater-plumbing-services-of-sun-city/,generated/plumbers-near-me-water-heater-plumbing-services-of-sun-city/index.html,https://is.gd/qdkzSx,new,,Scraped from Google Maps detail page.
google_maps,water heater repair in El Mirage AZ,water_heater_repair,Globe Heating And AC,globe-heating-and-ac,(623) 289-2069,,,,,El Mirage,AZ,https://www.google.com/maps/place/Globe+Heating+And+AC/data=!4m7!3m6!1s0x872b092fb0ada22d:0xa789fddc0ec84654!8m2!3d33.7539325!4d-112.405575!16s%2Fg%2F11h07p_6qs!19sChIJLaKtsC8JK4cRVEbIDtz9iac?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/globe-heating-and-ac/,generated/globe-heating-and-ac/index.html,https://is.gd/pTryfn,new,,Scraped from Google Maps detail page.
google_maps,plumber in Eloy AZ,plumber,Carrera's Plumbing,carrera-s-plumbing,(520) 251-8401,,,,"404 W Frontier St, Eloy, AZ 85131",Eloy,AZ,https://www.google.com/maps/place/Carrera%27s+Plumbing/data=!4m7!3m6!1s0x872a7204d9565829:0xaeab5013a2c55f12!8m2!3d32.7567309!4d-111.5620002!16s%2Fg%2F11c3k52kqm!19sChIJKVhW2QRyKocREl_FohNQq64?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/carrera-s-plumbing/,generated/carrera-s-plumbing/index.html,https://is.gd/B7JEHA,new,,Scraped from Google Maps detail page.
google_maps,plumber in Eloy AZ,plumber,Top Tier Plumbing LLC,top-tier-plumbing-llc,(520) 466-1200,,,,"287 Rio Dr, Eloy, AZ 85131",Eloy,AZ,https://www.google.com/maps/place/Top+Tier+Plumbing+LLC/data=!4m7!3m6!1s0x872a6fae146b070d:0x7a8d79a323aa454a!8m2!3d32.7885497!4d-111.625642!16s%2Fg%2F1260q04d7!19sChIJDQdrFK5vKocRSkWqI6N5jXo?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/top-tier-plumbing-llc/,generated/top-tier-plumbing-llc/index.html,https://is.gd/IxlnVX,new,,Scraped from Google Maps detail page.
google_maps,plumber in Eloy AZ,plumber,PIPING HOT PLUMBING LLC,piping-hot-plumbing-llc,(520) 688-9847,,,,,Eloy,AZ,https://www.google.com/maps/place/PIPING+HOT+PLUMBING+LLC/data=!4m7!3m6!1s0x4ae15071f1072e45:0x401c38e28fd723e0!8m2!3d32.737113!4d-111.8913595!16s%2Fg%2F11z0yzvr9v!19sChIJRS4H8XFQ4UoR4CPXj-I4HEA?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/piping-hot-plumbing-llc/,generated/piping-hot-plumbing-llc/index.html,https://is.gd/nDBmZP,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Eloy AZ,landscaper,Bolo Landscaping LLC,bolo-landscaping-llc,(520) 483-8669,,,,"1111 N Palo Verde St, Eloy, AZ 85131",Eloy,AZ,https://www.google.com/maps/place/Bolo+Landscaping+LLC/data=!4m7!3m6!1s0x872a7387f4139f67:0x611e3634c988a0ed!8m2!3d32.7615708!4d-111.5571008!16s%2Fg%2F11v412gzrf!19sChIJZ58T9IdzKocR7aCIyTQ2HmE?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/bolo-landscaping-llc/,generated/bolo-landscaping-llc/index.html,https://is.gd/y8ynNQ,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Eloy AZ,landscaper,No Limits Enterprizes,no-limits-enterprizes,(520) 252-3539,,,,"450 E Hinton Rd, Eloy, AZ 85131",Eloy,AZ,https://www.google.com/maps/place/No+Limits+Enterprizes/data=!4m7!3m6!1s0x872a734332032981:0x6d2bbe89524cd74f!8m2!3d32.7480305!4d-111.5442916!16s%2Fg%2F11gm9376ds!19sChIJgSkDMkNzKocRT9dMUom-K20?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/no-limits-enterprizes/,generated/no-limits-enterprizes/index.html,https://is.gd/wonabD,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Eloy AZ,landscaper,Friellos landscaping and maintenance,friellos-landscaping-and-maintenance,(602) 662-7616,,,,,Eloy,AZ,https://www.google.com/maps/place/Friellos+landscaping+and+maintenance/data=!4m7!3m6!1s0x6227e2310f66cf41:0x10fe5361a16ea4c5!8m2!3d33.3156585!4d-111.722361!16s%2Fg%2F11vzs0z_0k!19sChIJQc9mDzHiJ2IRxaRuoWFT_hA?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/friellos-landscaping-and-maintenance/,generated/friellos-landscaping-and-maintenance/index.html,https://is.gd/vHiG9t,new,,Scraped from Google Maps detail page.
google_maps,plumber in Flagstaff AZ,plumber,E & S Plumbing Services,e-s-plumbing-services,(928) 526-1123,,,,"2719 N Fourth St, Flagstaff, AZ 86004",Flagstaff,AZ,https://www.google.com/maps/place/E+%26+S+Plumbing+Services/data=!4m7!3m6!1s0x872d8edaa58149a3:0x1e74c91bae575953!8m2!3d35.2152821!4d-111.6138084!16s%2Fg%2F1tdylpcz!19sChIJo0mBpdqOLYcRU1lXrhvJdB4?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/e-s-plumbing-services/,generated/e-s-plumbing-services/index.html,https://is.gd/3aoC0u,new,,Scraped from Google Maps detail page.
google_maps,plumber in Flagstaff AZ,plumber,Royal Plumbing & Rooter Services,royal-plumbing-rooter-services,(928) 526-3659,,,,"2804 N West St, Flagstaff, AZ 86004",Flagstaff,AZ,https://www.google.com/maps/place/Royal+Plumbing+%26+Rooter+Services/data=!4m7!3m6!1s0x872d8f2a4a6e728b:0x7f5ad2f96a021997!8m2!3d35.2155699!4d-111.6212477!16s%2Fg%2F1tc_943p!19sChIJi3JuSiqPLYcRlxkCavnSWn8?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/royal-plumbing-rooter-services/,generated/royal-plumbing-rooter-services/index.html,https://is.gd/CBjnzD,new,,Scraped from Google Maps detail page.
google_maps,plumber in Flagstaff AZ,plumber,Hatch Plumbing,hatch-plumbing,(928) 773-0216,,,,"4025 E Huntington Dr Suite 145, Flagstaff, AZ 86004",Flagstaff,AZ,https://www.google.com/maps/place/Hatch+Plumbing/data=!4m7!3m6!1s0x872d8eb7622ad0d9:0x7388e35dfa84fe11!8m2!3d35.2148846!4d-111.5904118!16s%2Fg%2F1tdl6ln3!19sChIJ2dAqYreOLYcREf6E-l3jiHM?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/hatch-plumbing/,generated/hatch-plumbing/index.html,https://is.gd/uxCljV,new,,Scraped from Google Maps detail page.
google_maps,plumber in Flagstaff AZ,plumber,Liberty Plumbing - Flagstaff,liberty-plumbing-flagstaff,(928) 851-7779,,,,"200 S Leroux St #2, Flagstaff, AZ 86001",Flagstaff,AZ,https://www.google.com/maps/place/Liberty+Plumbing+-+Flagstaff/data=!4m7!3m6!1s0x872d8ff1390b3039:0xe6626d2309149216!8m2!3d35.1944198!4d-111.6501998!16s%2Fg%2F11xkvcqbfw!19sChIJOTALOfGPLYcRFpIUCSNtYuY?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/liberty-plumbing-flagstaff/,generated/liberty-plumbing-flagstaff/index.html,https://is.gd/k5S7Iv,new,,Scraped from Google Maps detail page.
google_maps,plumber in Flagstaff AZ,plumber,Olguin Plumbing Inc,olguin-plumbing-inc,(928) 699-4779,,,,"105 E Astro Ln, Flagstaff, AZ 86001",Flagstaff,AZ,https://www.google.com/maps/place/Olguin+Plumbing+Inc/data=!4m7!3m6!1s0x872d8f47b81141d3:0xa41f2f54aebb3424!8m2!3d35.2033074!4d-111.6443318!16s%2Fg%2F1tfrh777!19sChIJ00ERuEePLYcRJDS7rlQvH6Q?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/olguin-plumbing-inc/,generated/olguin-plumbing-inc/index.html,https://is.gd/Yy9mcQ,new,,Scraped from Google Maps detail page.
google_maps,plumber in Flagstaff AZ,plumber,Pipe Dreams Plumbing,pipe-dreams-plumbing,(928) 774-4100,,,,"Flagstaff, AZ 86003",Flagstaff,AZ,https://www.google.com/maps/place/Pipe+Dreams+Plumbing/data=!4m7!3m6!1s0x872dfb0555555555:0xe3a3caaf9a82deca!8m2!3d35.2403285!4d-111.224885!16s%2Fg%2F1tmz7djq!19sChIJVVVVVQX7LYcRyt6Cmq_Ko-M?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/pipe-dreams-plumbing/,generated/pipe-dreams-plumbing/index.html,https://is.gd/11HjWG,new,,Scraped from Google Maps detail page.
google_maps,plumber in Flagstaff AZ,plumber,Coconino Plumbing & Fire,coconino-plumbing-fire,(928) 526-6065,,,,"5630 Oak Ranch Rd, Flagstaff, AZ 86004",Flagstaff,AZ,https://www.google.com/maps/place/Coconino+Plumbing+%26+Fire/data=!4m7!3m6!1s0x872d8bca2474c329:0xeda3de83a9b01123!8m2!3d35.2702601!4d-111.5489057!16s%2Fg%2F1tg50x84!19sChIJKcN0JMqLLYcRIxGwqYPeo-0?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/coconino-plumbing-fire/,generated/coconino-plumbing-fire/index.html,https://is.gd/upfCHo,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Flagstaff AZ,landscaper,High Country Tractor and Lawn Services,high-country-tractor-and-lawn-services,(928) 607-5850,,,,"Slayton Ranch Rd, Flagstaff, AZ 86004",Flagstaff,AZ,https://www.google.com/maps/place/High+Country+Tractor+and+Lawn+Services/data=!4m7!3m6!1s0x8847a8f4e230c2b1:0x4d3e890c3fd0fcea!8m2!3d35.2437706!4d-111.4812793!16s%2Fg%2F11swf5q35h!19sChIJscIw4vSoR4gR6vzQPwyJPk0?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/high-country-tractor-and-lawn-services/,generated/high-country-tractor-and-lawn-services/index.html,https://is.gd/40tMg5,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Flagstaff AZ,landscaper,High Country Landscape & Design,high-country-landscape-design,(928) 600-2761,,,,"3115 N Tindle Blvd, Flagstaff, AZ 86004",Flagstaff,AZ,https://www.google.com/maps/place/High+Country+Landscape+%26+Design/data=!4m7!3m6!1s0x8878682945f3e6ad:0x24e8bec9ce9fd4ba!8m2!3d35.2164511!4d-111.6052943!16s%2Fg%2F11s1pr7c74!19sChIJrebzRSloeIgRutSfzsm-6CQ?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/high-country-landscape-design/,generated/high-country-landscape-design/index.html,https://is.gd/cFIuWW,new,,Scraped from Google Maps detail page.
google_maps,water heater repair in Flagstaff AZ,water_heater_repair,Evergreen Heating & Cooling,evergreen-heating-cooling,(928) 864-8784,,,,,Flagstaff,AZ,https://www.google.com/maps/place/Evergreen+Heating+%26+Cooling/data=!4m7!3m6!1s0x872d8fd74f3c5c19:0xdfa70ea706af8737!8m2!3d35.049086!4d-111.8022536!16s%2Fg%2F11mvm4t6qp!19sChIJGVw8T9ePLYcRN4evBqcOp98?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/evergreen-heating-cooling/,generated/evergreen-heating-cooling/index.html,https://is.gd/OONklr,new,,Scraped from Google Maps detail page.
